,event_id,event_name,results_status,day_window,start_date,finish_date,location,stars,division_id,division_name,sex,event_link,source,elimination_name,elimination_id,standard_event_name,year,elimination_type
348,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-09-01,Peru,3.0,585978,Pro Junior Boys,Men,https://liveheats.com/events/322524,live heats,Pro Junior Boys,585978,Pacasmayo Classic World Cup,2025,
349,322524,PERU: 3 STAR Pacasmayo Classic World Cup,Scheduled,9,2025-08-23,2025-09-01,Peru,3.0,585979,Junior Girls,Women,https://liveheats.com/events/322524,live heats,Junior Girls,585979,Pacasmayo Classic World Cup,2025,
350,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,2024-12-15,Chile,3.0,467752,Women,Women,https://liveheats.com/events/268535,live heats,Women,467752,Sirena Wave Classic,2024,
351,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,2024-12-15,Chile,3.0,467753,Men,Men,https://liveheats.com/events/268535,live heats,Men,467753,Sirena Wave Classic,2024,
352,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,2024-12-15,Chile,3.0,467754,Masters,,https://liveheats.com/events/268535,live heats,Masters,467754,Sirena Wave Classic,2024,
353,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,2024-12-15,Chile,3.0,467758,Junior Boys,Men,https://liveheats.com/events/268535,live heats,Junior Boys,467758,Sirena Wave Classic,2024,
354,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,2024-12-15,Chile,3.0,569238,Grand Masters,,https://liveheats.com/events/268535,live heats,Grand Masters,569238,Sirena Wave Classic,2024,
355,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,2024-12-15,Chile,3.0,569239,Open AM,,https://liveheats.com/events/268535,live heats,Open AM,569239,Sirena Wave Classic,2024,
356,268535,Chile: 3 STAR Sirena Wave Classic,Results Published,3,2024-12-12,2024-12-15,Chile,3.0,467757,Junior Girls,Women,https://liveheats.com/events/268535,live heats,Junior Girls,467757,Sirena Wave Classic,2024,
357,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,481449,PRE REGISTER FOR RANKINGS,,https://liveheats.com/events/268536,live heats,PRE REGISTER FOR RANKINGS,481449,Surazo Infernal Navidad,2024,
358,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,467760,Men,Men,https://liveheats.com/events/268536,live heats,Men,467760,Surazo Infernal Navidad,2024,
359,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,467763,Pro Junior Boys,Men,https://liveheats.com/events/268536,live heats,Pro Junior Boys,467763,Surazo Infernal Navidad,2024,
360,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,467762,Pro Junior GIrls,Women,https://liveheats.com/events/268536,live heats,Pro Junior GIrls,467762,Surazo Infernal Navidad,2024,
361,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,467761,Masters,,https://liveheats.com/events/268536,live heats,Masters,467761,Surazo Infernal Navidad,2024,
362,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,533821,OPEN,,https://liveheats.com/events/268536,live heats,OPEN,533821,Surazo Infernal Navidad,2024,
363,268536,Chile: 3 STAR Surazo Infernal Navidad,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,534578,Grand Master,,https://liveheats.com/events/268536,live heats,Grand Master,534578,Surazo Infernal Navidad,2024,
364,321864,Puerto Rico: 4 STAR Puerto Rico World Cup,Results Published,1,2025-03-09,2025-03-10,Puerto Rico,4.0,584943,Women,Women,https://liveheats.com/events/321864,live heats,Women,584943,Puerto Rico World Cup,2025,
365,321864,Puerto Rico: 4 STAR Puerto Rico World Cup,Results Published,1,2025-03-09,2025-03-10,Puerto Rico,4.0,584944,Men,Men,https://liveheats.com/events/321864,live heats,Men,584944,Puerto Rico World Cup,2025,
366,321864,Puerto Rico: 4 STAR Puerto Rico World Cup,Results Published,1,2025-03-09,2025-03-10,Puerto Rico,4.0,584945,Masters,,https://liveheats.com/events/321864,live heats,Masters,584945,Puerto Rico World Cup,2025,
367,321864,Puerto Rico: 4 STAR Puerto Rico World Cup,Results Published,1,2025-03-09,2025-03-10,Puerto Rico,4.0,584950,Grand Masters,,https://liveheats.com/events/321864,live heats,Grand Masters,584950,Puerto Rico World Cup,2025,
368,322457,Taiwan: 1 STAR Taitung Wave Classic,Results Published,30,2024-11-01,2024-12-01,Taiwan,1.0,585833,Women,Women,https://liveheats.com/events/322457,live heats,Women,585833,Taitung Wave Classic,2024,
369,322457,Taiwan: 1 STAR Taitung Wave Classic,Results Published,30,2024-11-01,2024-12-01,Taiwan,1.0,585834,Men,Men,https://liveheats.com/events/322457,live heats,Men,585834,Taitung Wave Classic,2024,
370,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-02-03,Australia,4.0,464921,Women,Women,https://liveheats.com/events/266589,live heats,Women,464921,Margaret River Wavesailing Classic,2025,
371,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-02-03,Australia,4.0,464922,Men,Men,https://liveheats.com/events/266589,live heats,Men,464922,Margaret River Wavesailing Classic,2025,
372,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-02-03,Australia,4.0,464923,Masters,,https://liveheats.com/events/266589,live heats,Masters,464923,Margaret River Wavesailing Classic,2025,
373,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-02-03,Australia,4.0,464924,Junior Girls,Women,https://liveheats.com/events/266589,live heats,Junior Girls,464924,Margaret River Wavesailing Classic,2025,
374,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-02-03,Australia,4.0,464925,Junior Boys,Men,https://liveheats.com/events/266589,live heats,Junior Boys,464925,Margaret River Wavesailing Classic,2025,
375,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-02-03,Australia,4.0,464926,Pro Junior GIrls,Women,https://liveheats.com/events/266589,live heats,Pro Junior GIrls,464926,Margaret River Wavesailing Classic,2025,
376,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-02-03,Australia,4.0,464927,Pro Junior Boys,Men,https://liveheats.com/events/266589,live heats,Pro Junior Boys,464927,Margaret River Wavesailing Classic,2025,
377,266589,Australia: 4 STAR Margaret River Wavesailing Classic,Results Published,3,2025-01-31,2025-02-03,Australia,4.0,601831,Grand Masters,,https://liveheats.com/events/266589,live heats,Grand Masters,601831,Margaret River Wavesailing Classic,2025,
378,321767,Chile: 3 STAR Surazo Infernal Navidad - women's results ,Results Published,4,2024-11-07,2024-11-11,Chile,3.0,584886,Women,Women,https://liveheats.com/events/321767,live heats,Women,584886,Surazo Infernal Navidad - women's results,2024,
379,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-10-01,Ireland,3.0,585965,Women,Women,https://liveheats.com/events/322523,live heats,Women,585965,Mayo Mayhem,2025,
380,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-10-01,Ireland,3.0,585966,Men,Men,https://liveheats.com/events/322523,live heats,Men,585966,Mayo Mayhem,2025,
381,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-10-01,Ireland,3.0,585967,Masters,,https://liveheats.com/events/322523,live heats,Masters,585967,Mayo Mayhem,2025,
382,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-10-01,Ireland,3.0,585968,Pro Junior GIrls,Women,https://liveheats.com/events/322523,live heats,Pro Junior GIrls,585968,Mayo Mayhem,2025,
383,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-10-01,Ireland,3.0,585969,Pro Junior Boys,Men,https://liveheats.com/events/322523,live heats,Pro Junior Boys,585969,Mayo Mayhem,2025,
384,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-10-01,Ireland,3.0,585970,Junior Girls,Women,https://liveheats.com/events/322523,live heats,Junior Girls,585970,Mayo Mayhem,2025,
385,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-10-01,Ireland,3.0,585971,Junior Boys,Men,https://liveheats.com/events/322523,live heats,Junior Boys,585971,Mayo Mayhem,2025,
386,322523,Ireland: 3 STAR Mayo Mayhem,Scheduled,30,2025-09-01,2025-10-01,Ireland,3.0,585972,OPEN,,https://liveheats.com/events/322523,live heats,OPEN,585972,Mayo Mayhem,2025,
387,318167,Belgium 2 Star Nationals ,Results Published,4,2024-10-18,2024-10-22,Belgium 2 Star Nationals,2.0,579061,Men,Men,https://liveheats.com/events/318167,live heats,Men,579061,Nationals,2024,
388,318167,Belgium 2 Star Nationals ,Results Published,4,2024-10-18,2024-10-22,Belgium 2 Star Nationals,2.0,579062,Women,Women,https://liveheats.com/events/318167,live heats,Women,579062,Nationals,2024,
389,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,2024-11-30,Netherlands,2.0,478849,Women,Women,https://liveheats.com/events/275136,live heats,Women,478849,Slam Om Domburg,2024,
390,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,2024-11-30,Netherlands,2.0,478850,Men,Men,https://liveheats.com/events/275136,live heats,Men,478850,Slam Om Domburg,2024,
391,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,2024-11-30,Netherlands,2.0,478851,Masters,,https://liveheats.com/events/275136,live heats,Masters,478851,Slam Om Domburg,2024,
392,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,2024-11-30,Netherlands,2.0,478852,Junior Girls,Women,https://liveheats.com/events/275136,live heats,Junior Girls,478852,Slam Om Domburg,2024,
393,275136,Netherlands: 2 STAR Slam Om Domburg,Finished,122,2024-07-31,2024-11-30,Netherlands,2.0,478853,Junior Boys,Men,https://liveheats.com/events/275136,live heats,Junior Boys,478853,Slam Om Domburg,2024,
394,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-10-01,Denmark,3.0,585982,Men,Men,https://liveheats.com/events/322525,live heats,Men,585982,Danish Open Wave Championships,2025,
395,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-10-01,Denmark,3.0,585983,Women,Women,https://liveheats.com/events/322525,live heats,Women,585983,Danish Open Wave Championships,2025,
396,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-10-01,Denmark,3.0,585984,Pro Junior Boys,Men,https://liveheats.com/events/322525,live heats,Pro Junior Boys,585984,Danish Open Wave Championships,2025,
397,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-10-01,Denmark,3.0,585985,Pro Junior GIrls,Women,https://liveheats.com/events/322525,live heats,Pro Junior GIrls,585985,Danish Open Wave Championships,2025,
398,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-10-01,Denmark,3.0,585980,Junior Boys,Men,https://liveheats.com/events/322525,live heats,Junior Boys,585980,Danish Open Wave Championships,2025,
399,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-10-01,Denmark,3.0,585981,Junior Girls,Women,https://liveheats.com/events/322525,live heats,Junior Girls,585981,Danish Open Wave Championships,2025,
400,322525,Denmark: 3 STAR Danish Open Wave Championships,Scheduled,30,2025-09-01,2025-10-01,Denmark,3.0,585986,Masters,,https://liveheats.com/events/322525,live heats,Masters,585986,Danish Open Wave Championships,2025,
401,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,2025-10-18,Scotland,3.0,585987,Men,Men,https://liveheats.com/events/322556,live heats,Men,585987,Tiree Wave Classic,2025,
402,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,2025-10-18,Scotland,3.0,585988,Women,Women,https://liveheats.com/events/322556,live heats,Women,585988,Tiree Wave Classic,2025,
403,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,2025-10-18,Scotland,3.0,585989,Junior Boys,Men,https://liveheats.com/events/322556,live heats,Junior Boys,585989,Tiree Wave Classic,2025,
404,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,2025-10-18,Scotland,3.0,585990,Junior Girls,Women,https://liveheats.com/events/322556,live heats,Junior Girls,585990,Tiree Wave Classic,2025,
405,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,2025-10-18,Scotland,3.0,585992,Pro Junior Boys,Men,https://liveheats.com/events/322556,live heats,Pro Junior Boys,585992,Tiree Wave Classic,2025,
406,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,2025-10-18,Scotland,3.0,585993,Pro Junior GIrls,Women,https://liveheats.com/events/322556,live heats,Pro Junior GIrls,585993,Tiree Wave Classic,2025,
407,322556,Scotland: 3 STAR Tiree Wave Classic,Scheduled,7,2025-10-11,2025-10-18,Scotland,3.0,585991,Masters,,https://liveheats.com/events/322556,live heats,Masters,585991,Tiree Wave Classic,2025,
408,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-12-01,Chile,3.0,585999,PRE REGISTER FOR RANKINGS,,https://liveheats.com/events/322557,live heats,PRE REGISTER FOR RANKINGS,585999,Surazo Infernal Navidad,2025,
409,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-12-01,Chile,3.0,585994,Men,Men,https://liveheats.com/events/322557,live heats,Men,585994,Surazo Infernal Navidad,2025,
410,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-12-01,Chile,3.0,585995,Pro Junior Boys,Men,https://liveheats.com/events/322557,live heats,Pro Junior Boys,585995,Surazo Infernal Navidad,2025,
411,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-12-01,Chile,3.0,585996,Pro Junior GIrls,Women,https://liveheats.com/events/322557,live heats,Pro Junior GIrls,585996,Surazo Infernal Navidad,2025,
412,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-12-01,Chile,3.0,586000,Masters,,https://liveheats.com/events/322557,live heats,Masters,586000,Surazo Infernal Navidad,2025,
413,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-12-01,Chile,3.0,585997,OPEN,,https://liveheats.com/events/322557,live heats,OPEN,585997,Surazo Infernal Navidad,2025,
414,322557,Chile: 3 STAR Surazo Infernal Navidad,Scheduled,30,2025-11-01,2025-12-01,Chile,3.0,585998,Grand Master,,https://liveheats.com/events/322557,live heats,Grand Master,585998,Surazo Infernal Navidad,2025,
415,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-12-01,France,3.0,586001,Women,Women,https://liveheats.com/events/322558,live heats,Women,586001,Wissant Wave Classic,2025,
416,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-12-01,France,3.0,586002,Men,Men,https://liveheats.com/events/322558,live heats,Men,586002,Wissant Wave Classic,2025,
417,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-12-01,France,3.0,586003,Pro Junior GIrls,Women,https://liveheats.com/events/322558,live heats,Pro Junior GIrls,586003,Wissant Wave Classic,2025,
418,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-12-01,France,3.0,586004,Pro Junior Boys,Men,https://liveheats.com/events/322558,live heats,Pro Junior Boys,586004,Wissant Wave Classic,2025,
419,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-12-01,France,3.0,586005,Junior Boys,Men,https://liveheats.com/events/322558,live heats,Junior Boys,586005,Wissant Wave Classic,2025,
420,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-12-01,France,3.0,586006,Junior Girls,Women,https://liveheats.com/events/322558,live heats,Junior Girls,586006,Wissant Wave Classic,2025,
421,322558,France: 3 STAR Wissant Wave Classic,Scheduled,30,2025-11-01,2025-12-01,France,3.0,586007,Masters,,https://liveheats.com/events/322558,live heats,Masters,586007,Wissant Wave Classic,2025,
422,295232,Judges Training Event,Finished,8,2023-10-01,2023-10-09,Judges Training Event,,515438,Men,Men,https://liveheats.com/events/295232,live heats,Men,515438,Judges Training Event,2023,
423,321870,GERMANY: 5 STAR Sylt World Cup,Scheduled,10,2025-09-26,2025-10-06,Germany,5.0,585005,Men,Men,https://liveheats.com/events/321870,live heats,Men,585005,Sylt World Cup,2025,
424,321870,GERMANY: 5 STAR Sylt World Cup,Scheduled,10,2025-09-26,2025-10-06,Germany,5.0,585006,Women,Women,https://liveheats.com/events/321870,live heats,Women,585006,Sylt World Cup,2025,
425,296885,Test,Finished,2,2022-01-01,2022-01-03,Test,,519085,Women,Women,https://liveheats.com/events/296885,live heats,Women,519085,Test,2022,
426,296885,Test,Finished,2,2022-01-01,2022-01-03,Test,,519086,Men,Men,https://liveheats.com/events/296885,live heats,Men,519086,Test,2022,
427,296885,Test,Finished,2,2022-01-01,2022-01-03,Test,,519087,Pro Junior Boys,Men,https://liveheats.com/events/296885,live heats,Pro Junior Boys,519087,Test,2022,
428,296885,Test,Finished,2,2022-01-01,2022-01-03,Test,,519088,Masters,,https://liveheats.com/events/296885,live heats,Masters,519088,Test,2022,
429,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,2025-02-24,Japan,4.0,584935,Women,Women,https://liveheats.com/events/321863,live heats,Women,584935,Omaezaki Japan World Cup,2025,
430,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,2025-02-24,Japan,4.0,584936,Men,Men,https://liveheats.com/events/321863,live heats,Men,584936,Omaezaki Japan World Cup,2025,
431,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,2025-02-24,Japan,4.0,584937,Masters,,https://liveheats.com/events/321863,live heats,Masters,584937,Omaezaki Japan World Cup,2025,
432,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,2025-02-24,Japan,4.0,584938,Junior Girls,Women,https://liveheats.com/events/321863,live heats,Junior Girls,584938,Omaezaki Japan World Cup,2025,
433,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,2025-02-24,Japan,4.0,584939,Junior Boys,Men,https://liveheats.com/events/321863,live heats,Junior Boys,584939,Omaezaki Japan World Cup,2025,
434,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,2025-02-24,Japan,4.0,584940,Pro Junior GIrls,Women,https://liveheats.com/events/321863,live heats,Pro Junior GIrls,584940,Omaezaki Japan World Cup,2025,
435,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,2025-02-24,Japan,4.0,584941,Pro Junior Boys,Men,https://liveheats.com/events/321863,live heats,Pro Junior Boys,584941,Omaezaki Japan World Cup,2025,
436,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,2025-02-24,Japan,4.0,584942,Grand Masters,,https://liveheats.com/events/321863,live heats,Grand Masters,584942,Omaezaki Japan World Cup,2025,
437,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,2025-02-24,Japan,4.0,625558,Expression Session,,https://liveheats.com/events/321863,live heats,Expression Session,625558,Omaezaki Japan World Cup,2025,
438,374994,Guadeloupe: 2 STAR King Of Moule 2025,Results Published,2,2025-01-18,2025-01-20,Guadeloupe,2.0,672485,Men,Men,https://liveheats.com/events/374994,live heats,Men,672485,King Of Moule,2025,
439,374994,Guadeloupe: 2 STAR King Of Moule 2025,Results Published,2,2025-01-18,2025-01-20,Guadeloupe,2.0,672486,Women,Women,https://liveheats.com/events/374994,live heats,Women,672486,King Of Moule,2025,
440,374994,Guadeloupe: 2 STAR King Of Moule 2025,Results Published,2,2025-01-18,2025-01-20,Guadeloupe,2.0,672487,Junior Boys,Men,https://liveheats.com/events/374994,live heats,Junior Boys,672487,King Of Moule,2025,
441,374994,Guadeloupe: 2 STAR King Of Moule 2025,Results Published,2,2025-01-18,2025-01-20,Guadeloupe,2.0,672488,Masters,,https://liveheats.com/events/374994,live heats,Masters,672488,King Of Moule,2025,
442,277082,Israel: 3 STAR Storm Rider Haifa,Finished,75,2025-01-16,2025-04-01,Israel,3.0,481480,PRE REGISTER FOR RANKINGS,,https://liveheats.com/events/277082,live heats,PRE REGISTER FOR RANKINGS,481480,Storm Rider Haifa,2025,
443,277082,Israel: 3 STAR Storm Rider Haifa,Finished,75,2025-01-16,2025-04-01,Israel,3.0,607606,open,,https://liveheats.com/events/277082,live heats,open,607606,Storm Rider Haifa,2025,
444,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-02-03,Australia,3.0,353247,Women,Women,https://liveheats.com/events/187554,live heats,Women,353247,Severne Margaret River Wavesailing Classic,2024,
445,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-02-03,Australia,3.0,353248,Men,Men,https://liveheats.com/events/187554,live heats,Men,353248,Severne Margaret River Wavesailing Classic,2024,
446,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-02-03,Australia,3.0,353249,Masters,,https://liveheats.com/events/187554,live heats,Masters,353249,Severne Margaret River Wavesailing Classic,2024,
447,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-02-03,Australia,3.0,353250,Junior Girls,Women,https://liveheats.com/events/187554,live heats,Junior Girls,353250,Severne Margaret River Wavesailing Classic,2024,
448,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-02-03,Australia,3.0,353251,Junior Boys,Men,https://liveheats.com/events/187554,live heats,Junior Boys,353251,Severne Margaret River Wavesailing Classic,2024,
449,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-02-03,Australia,3.0,400439,Pro Junior GIrls,Women,https://liveheats.com/events/187554,live heats,Pro Junior GIrls,400439,Severne Margaret River Wavesailing Classic,2024,
450,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-02-03,Australia,3.0,400440,Pro Junior Boys,Men,https://liveheats.com/events/187554,live heats,Pro Junior Boys,400440,Severne Margaret River Wavesailing Classic,2024,
451,321866,Hawaii: 4 STAR Hawaii World Cup,Results Published,5,2025-04-14,2025-04-19,Hawaii,4.0,584956,Women,Women,https://liveheats.com/events/321866,live heats,Women,584956,Hawaii World Cup,2025,
452,321866,Hawaii: 4 STAR Hawaii World Cup,Results Published,5,2025-04-14,2025-04-19,Hawaii,4.0,584957,Men,Men,https://liveheats.com/events/321866,live heats,Men,584957,Hawaii World Cup,2025,
453,321866,Hawaii: 4 STAR Hawaii World Cup,Results Published,5,2025-04-14,2025-04-19,Hawaii,4.0,584958,Masters,,https://liveheats.com/events/321866,live heats,Masters,584958,Hawaii World Cup,2025,
454,321866,Hawaii: 4 STAR Hawaii World Cup,Results Published,5,2025-04-14,2025-04-19,Hawaii,4.0,584960,Junior Boys,Men,https://liveheats.com/events/321866,live heats,Junior Boys,584960,Hawaii World Cup,2025,
455,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,2025-01-20,Australia,,464914,Junior Girls,Women,https://liveheats.com/events/266588,live heats,Junior Girls,464914,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,2025,
456,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,2025-01-20,Australia,,464915,Junior Boys,Men,https://liveheats.com/events/266588,live heats,Junior Boys,464915,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,2025,
457,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,2025-01-20,Australia,,464916,U15 Girls,Women,https://liveheats.com/events/266588,live heats,U15 Girls,464916,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,2025,
458,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,2025-01-20,Australia,,464917,U15 Boys,Men,https://liveheats.com/events/266588,live heats,U15 Boys,464917,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,2025,
459,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,2025-01-20,Australia,,464918,U13,,https://liveheats.com/events/266588,live heats,U13,464918,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,2025,
460,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,2025-01-20,Australia,,464919,Pro Junior GIrls,Women,https://liveheats.com/events/266588,live heats,Pro Junior GIrls,464919,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,2025,
461,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,2025-01-20,Australia,,464920,Pro Junior Boys,Men,https://liveheats.com/events/266588,live heats,Pro Junior Boys,464920,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,2025,
462,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-04-07,Chile,5.0,584951,Women,Women,https://liveheats.com/events/321865,live heats,Women,584951,Surazo Infernal World Cup,2025,
463,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-04-07,Chile,5.0,584952,Men,Men,https://liveheats.com/events/321865,live heats,Men,584952,Surazo Infernal World Cup,2025,
464,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-04-07,Chile,5.0,584953,Masters,,https://liveheats.com/events/321865,live heats,Masters,584953,Surazo Infernal World Cup,2025,
465,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-04-07,Chile,5.0,584954,Pro Junior GIrls,Women,https://liveheats.com/events/321865,live heats,Pro Junior GIrls,584954,Surazo Infernal World Cup,2025,
466,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-04-07,Chile,5.0,584955,Pro Junior Boys,Men,https://liveheats.com/events/321865,live heats,Pro Junior Boys,584955,Surazo Infernal World Cup,2025,
467,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-04-07,Chile,5.0,629716,Junior Girls,Women,https://liveheats.com/events/321865,live heats,Junior Girls,629716,Surazo Infernal World Cup,2025,
468,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-04-07,Chile,5.0,629717,Junior Boys,Men,https://liveheats.com/events/321865,live heats,Junior Boys,629717,Surazo Infernal World Cup,2025,
